Column,Category,Frequency,Category_Sorted
UretimID,119986,1,119986.0
UretimID,119987,1,119987.0
UretimID,119997,1,119997.0
UretimID,120014,1,120014.0
UretimID,120018,1,120018.0
UretimID,120022,1,120022.0
UretimID,120025,1,120025.0
UretimID,120027,1,120027.0
UretimID,120043,1,120043.0
UretimID,120071,1,120071.0
UretimID,120079,1,120079.0
UretimID,120090,1,120090.0
UretimID,120093,1,120093.0
UretimID,120098,1,120098.0
UretimID,120100,1,120100.0
UretimID,120102,1,120102.0
UretimID,120106,1,120106.0
UretimID,120110,1,120110.0
UretimID,120116,1,120116.0
UretimID,120120,1,120120.0
UretimID,120137,1,120137.0
UretimID,120141,1,120141.0
UretimID,120151,1,120151.0
UretimID,120156,1,120156.0
UretimID,120157,1,120157.0
UretimID,120164,1,120164.0
UretimID,120169,1,120169.0
UretimID,120173,1,120173.0
UretimID,120184,1,120184.0
UretimID,120187,1,120187.0
UretimID,120189,1,120189.0
UretimID,120190,1,120190.0
UretimID,120192,1,120192.0
UretimID,120197,1,120197.0
UretimID,120199,1,120199.0
UretimID,120201,1,120201.0
UretimID,120212,1,120212.0
UretimID,120215,1,120215.0
UretimID,120219,1,120219.0
UretimID,120226,1,120226.0
UretimID,120232,1,120232.0
UretimID,120237,1,120237.0
UretimID,120293,1,120293.0
UretimID,120329,1,120329.0
UretimID,120344,1,120344.0
UretimID,120418,1,120418.0
UretimID,120428,1,120428.0
UretimID,120458,1,120458.0
UretimID,120480,1,120480.0
UretimID,120503,1,120503.0
UretimID,120506,1,120506.0
UretimID,120599,1,120599.0
UretimID,120605,1,120605.0
UretimID,120691,1,120691.0
UretimID,120901,1,120901.0
UretimID,121316,1,121316.0
UretimID,121318,1,121318.0
UretimID,121319,1,121319.0
UretimID,121325,1,121325.0
UretimID,121330,1,121330.0
UretimID,121344,1,121344.0
UretimID,121346,1,121346.0
UretimID,121347,1,121347.0
UretimID,121348,1,121348.0
UretimID,121349,1,121349.0
UretimID,121352,1,121352.0
UretimID,121358,1,121358.0
UretimID,121385,1,121385.0
UretimID,121395,1,121395.0
UretimID,121428,1,121428.0
UretimID,121438,1,121438.0
UretimID,121466,1,121466.0
UretimID,121477,1,121477.0
UretimID,121493,1,121493.0
UretimID,121494,1,121494.0
UretimID,121506,1,121506.0
UretimID,121516,1,121516.0
UretimID,121517,1,121517.0
UretimID,121519,1,121519.0
UretimID,121526,1,121526.0
UretimID,121527,1,121527.0
UretimID,121534,1,121534.0
UretimID,121545,1,121545.0
UretimID,121550,1,121550.0
UretimID,121552,1,121552.0
UretimID,121553,1,121553.0
UretimID,121554,1,121554.0
UretimID,121556,1,121556.0
UretimID,121558,1,121558.0
UretimID,121559,1,121559.0
UretimID,121574,1,121574.0
UretimID,121586,1,121586.0
UretimID,121589,1,121589.0
UretimID,121600,1,121600.0
UretimID,121611,1,121611.0
UretimID,121617,1,121617.0
UretimID,121632,1,121632.0
UretimID,121635,1,121635.0
UretimID,121637,1,121637.0
UretimID,121650,1,121650.0
UretimID,121655,1,121655.0
UretimID,121656,1,121656.0
UretimID,121662,1,121662.0
UretimID,121665,1,121665.0
UretimID,121668,1,121668.0
UretimID,121671,1,121671.0
UretimID,121681,1,121681.0
UretimID,121682,1,121682.0
UretimID,121686,1,121686.0
UretimID,121691,1,121691.0
UretimID,121696,1,121696.0
UretimID,121710,1,121710.0
UretimID,121712,1,121712.0
UretimID,121715,1,121715.0
UretimID,121722,1,121722.0
UretimID,121725,1,121725.0
UretimID,121728,1,121728.0
UretimID,121730,1,121730.0
UretimID,121733,1,121733.0
UretimID,121735,1,121735.0
UretimID,121742,1,121742.0
UretimID,121749,1,121749.0
UretimID,121752,1,121752.0
UretimID,121755,1,121755.0
UretimID,121758,1,121758.0
UretimID,121771,1,121771.0
UretimID,121778,1,121778.0
UretimID,121780,1,121780.0
UretimID,121786,1,121786.0
UretimID,121788,1,121788.0
UretimID,121790,1,121790.0
UretimID,121794,1,121794.0
UretimID,121809,1,121809.0
UretimID,121812,1,121812.0
UretimID,121821,1,121821.0
UretimID,121830,1,121830.0
UretimID,121872,1,121872.0
UretimID,121893,1,121893.0
UretimID,121900,1,121900.0
UretimID,121905,1,121905.0
UretimID,121909,1,121909.0
UretimID,121922,1,121922.0
UretimID,121938,1,121938.0
UretimID,121946,1,121946.0
UretimID,121951,1,121951.0
UretimID,121954,1,121954.0
UretimID,121965,1,121965.0
UretimID,121969,1,121969.0
UretimID,121970,1,121970.0
UretimID,121972,1,121972.0
UretimID,121976,1,121976.0
UretimID,121981,1,121981.0
UretimID,121982,1,121982.0
UretimID,121986,1,121986.0
UretimID,121994,1,121994.0
UretimID,121996,1,121996.0
UretimID,121999,1,121999.0
UretimID,122005,1,122005.0
UretimID,122010,1,122010.0
UretimID,122017,1,122017.0
UretimID,122022,1,122022.0
UretimID,122024,1,122024.0
UretimID,122031,1,122031.0
UretimID,122035,1,122035.0
UretimID,122036,1,122036.0
UretimID,122037,1,122037.0
UretimID,122042,1,122042.0
UretimID,122046,1,122046.0
UretimID,122049,1,122049.0
UretimID,122056,1,122056.0
UretimID,122058,1,122058.0
UretimID,122059,1,122059.0
UretimID,122064,1,122064.0
UretimID,122069,1,122069.0
UretimID,122080,1,122080.0
UretimID,122087,1,122087.0
UretimID,122089,1,122089.0
UretimID,122097,1,122097.0
UretimID,122104,1,122104.0
UretimID,122108,1,122108.0
UretimID,122110,1,122110.0
UretimID,122141,1,122141.0
UretimID,122167,1,122167.0
UretimID,122177,1,122177.0
UretimID,122182,1,122182.0
UretimID,122193,1,122193.0
UretimID,122207,1,122207.0
UretimID,122213,1,122213.0
UretimID,122219,1,122219.0
UretimID,122221,1,122221.0
UretimID,122230,1,122230.0
UretimID,122234,1,122234.0
UretimID,122242,1,122242.0
UretimID,122245,1,122245.0
UretimID,122257,1,122257.0
UretimID,122266,1,122266.0
UretimID,122268,1,122268.0
UretimID,122269,1,122269.0
UretimID,122270,1,122270.0
UretimID,122275,1,122275.0
UretimID,122280,1,122280.0
UretimID,122282,1,122282.0
UretimID,122285,1,122285.0
UretimID,122287,1,122287.0
UretimID,122288,1,122288.0
UretimID,122291,1,122291.0
UretimID,122292,1,122292.0
UretimID,122301,1,122301.0
UretimID,122302,1,122302.0
UretimID,122309,1,122309.0
UretimID,122310,1,122310.0
UretimID,122314,1,122314.0
UretimID,122316,1,122316.0
UretimID,122319,1,122319.0
UretimID,122323,1,122323.0
UretimID,122329,1,122329.0
UretimID,122331,1,122331.0
UretimID,122336,1,122336.0
UretimID,122340,1,122340.0
UretimID,122343,1,122343.0
UretimID,122353,1,122353.0
UretimID,122357,1,122357.0
UretimID,122358,1,122358.0
UretimID,122359,1,122359.0
UretimID,122367,1,122367.0
UretimID,122376,1,122376.0
UretimID,122388,1,122388.0
UretimID,122391,1,122391.0
UretimID,122392,1,122392.0
UretimID,122425,1,122425.0
UretimID,122436,1,122436.0
UretimID,122439,1,122439.0
UretimID,122441,1,122441.0
UretimID,122455,1,122455.0
UretimID,122464,1,122464.0
UretimID,122466,1,122466.0
UretimID,122468,1,122468.0
UretimID,122474,1,122474.0
UretimID,122481,1,122481.0
UretimID,122483,1,122483.0
UretimID,122485,1,122485.0
UretimID,122491,1,122491.0
UretimID,122493,1,122493.0
UretimID,122495,1,122495.0
UretimID,122499,1,122499.0
UretimID,122501,1,122501.0
UretimID,122502,1,122502.0
UretimID,122503,1,122503.0
UretimID,122504,1,122504.0
UretimID,122512,1,122512.0
UretimID,122517,1,122517.0
UretimID,122521,1,122521.0
UretimID,122522,1,122522.0
UretimID,122523,1,122523.0
UretimID,122529,1,122529.0
UretimID,122534,1,122534.0
UretimID,122535,1,122535.0
UretimID,122537,1,122537.0
UretimID,122540,1,122540.0
UretimID,122542,1,122542.0
UretimID,122543,1,122543.0
UretimID,122553,1,122553.0
UretimID,122563,1,122563.0
UretimID,122568,1,122568.0
UretimID,122577,1,122577.0
UretimID,122580,1,122580.0
UretimID,122586,1,122586.0
UretimID,122587,1,122587.0
UretimID,122588,1,122588.0
UretimID,122616,1,122616.0
UretimID,122622,1,122622.0
UretimID,122632,1,122632.0
UretimID,122637,1,122637.0
UretimID,122640,1,122640.0
UretimID,122641,1,122641.0
UretimID,122643,1,122643.0
UretimID,122649,1,122649.0
UretimID,122663,1,122663.0
UretimID,122699,1,122699.0
UretimID,122713,1,122713.0
UretimID,122739,1,122739.0
UretimID,122750,1,122750.0
UretimID,122752,1,122752.0
UretimID,122754,1,122754.0
UretimID,122758,1,122758.0
UretimID,122771,1,122771.0
UretimID,122777,1,122777.0
UretimID,122778,1,122778.0
UretimID,122779,1,122779.0
UretimID,122781,1,122781.0
UretimID,122783,1,122783.0
UretimID,122790,1,122790.0
UretimID,122798,1,122798.0
UretimID,122800,1,122800.0
UretimID,122802,1,122802.0
UretimID,122804,1,122804.0
UretimID,122809,1,122809.0
UretimID,122811,1,122811.0
UretimID,122816,1,122816.0
UretimID,122825,1,122825.0
UretimID,122826,1,122826.0
UretimID,122827,1,122827.0
UretimID,122829,1,122829.0
UretimID,122830,1,122830.0
UretimID,122832,1,122832.0
UretimID,122833,1,122833.0
UretimID,122838,1,122838.0
UretimID,122841,1,122841.0
UretimID,122843,1,122843.0
UretimID,122858,1,122858.0
UretimID,122860,1,122860.0
UretimID,122861,1,122861.0
UretimID,122862,1,122862.0
UretimID,122863,1,122863.0
UretimID,122867,1,122867.0
UretimID,122872,1,122872.0
UretimID,122877,1,122877.0
UretimID,122893,1,122893.0
UretimID,122895,1,122895.0
UretimID,122896,1,122896.0
UretimID,122899,1,122899.0
UretimID,122911,1,122911.0
UretimID,122917,1,122917.0
UretimID,122923,1,122923.0
UretimID,122929,1,122929.0
UretimID,122931,1,122931.0
UretimID,122939,1,122939.0
UretimID,122974,1,122974.0
UretimID,122975,1,122975.0
UretimID,122976,1,122976.0
UretimID,122986,1,122986.0
UretimID,122999,1,122999.0
UretimID,123002,1,123002.0
UretimID,123004,1,123004.0
UretimID,123008,1,123008.0
UretimID,123011,1,123011.0
UretimID,123015,1,123015.0
UretimID,123019,1,123019.0
UretimID,123022,1,123022.0
UretimID,123025,1,123025.0
UretimID,123030,1,123030.0
UretimID,123036,1,123036.0
UretimID,123037,1,123037.0
UretimID,123038,1,123038.0
UretimID,123040,1,123040.0
UretimID,123043,1,123043.0
UretimID,123044,1,123044.0
UretimID,123045,1,123045.0
UretimID,123046,1,123046.0
UretimID,123049,1,123049.0
UretimID,123050,1,123050.0
UretimID,123053,1,123053.0
UretimID,123058,1,123058.0
UretimID,123060,1,123060.0
UretimID,123063,1,123063.0
UretimID,123069,1,123069.0
UretimID,123071,1,123071.0
UretimID,123072,1,123072.0
UretimID,123076,1,123076.0
UretimID,123079,1,123079.0
UretimID,123081,1,123081.0
UretimID,123083,1,123083.0
UretimID,123084,1,123084.0
UretimID,123085,1,123085.0
UretimID,123091,1,123091.0
UretimID,123101,1,123101.0
UretimID,123103,1,123103.0
UretimID,123105,1,123105.0
UretimID,123106,1,123106.0
UretimID,123107,1,123107.0
UretimID,123108,1,123108.0
UretimID,123119,1,123119.0
UretimID,123129,1,123129.0
UretimID,123130,1,123130.0
UretimID,123136,1,123136.0
UretimID,123148,1,123148.0
UretimID,123162,1,123162.0
UretimID,123164,1,123164.0
UretimID,123180,1,123180.0
UretimID,123181,1,123181.0
UretimID,123183,1,123183.0
UretimID,123184,1,123184.0
UretimID,123192,1,123192.0
UretimID,123193,1,123193.0
UretimID,123217,1,123217.0
UretimID,123255,1,123255.0
UretimID,123265,1,123265.0
UretimID,123269,1,123269.0
UretimID,123273,1,123273.0
UretimID,123276,1,123276.0
UretimID,123287,1,123287.0
UretimID,123298,1,123298.0
UretimID,123307,1,123307.0
UretimID,123309,1,123309.0
UretimID,123312,1,123312.0
UretimID,123315,1,123315.0
UretimID,123320,1,123320.0
UretimID,123326,1,123326.0
UretimID,123329,1,123329.0
UretimID,123330,1,123330.0
UretimID,123331,1,123331.0
UretimID,123336,1,123336.0
UretimID,123337,1,123337.0
UretimID,123343,1,123343.0
UretimID,123348,1,123348.0
UretimID,123349,1,123349.0
UretimID,123351,1,123351.0
UretimID,123355,1,123355.0
UretimID,123359,1,123359.0
UretimID,123360,1,123360.0
UretimID,123362,1,123362.0
UretimID,123368,1,123368.0
UretimID,123370,1,123370.0
UretimID,123374,1,123374.0
UretimID,123382,1,123382.0
UretimID,123395,1,123395.0
UretimID,123397,1,123397.0
UretimID,123400,1,123400.0
UretimID,123401,1,123401.0
UretimID,123405,1,123405.0
UretimID,123406,1,123406.0
UretimID,123407,1,123407.0
UretimID,123410,1,123410.0
UretimID,123412,1,123412.0
UretimID,123417,1,123417.0
UretimID,123420,1,123420.0
UretimID,123422,1,123422.0
UretimID,123423,1,123423.0
UretimID,123426,1,123426.0
UretimID,123427,1,123427.0
UretimID,123432,1,123432.0
UretimID,123442,1,123442.0
UretimID,123446,1,123446.0
UretimID,123447,1,123447.0
UretimID,123449,1,123449.0
UretimID,123462,1,123462.0
UretimID,123485,1,123485.0
UretimID,123489,1,123489.0
UretimID,123497,1,123497.0
UretimID,123498,1,123498.0
UretimID,123499,1,123499.0
UretimID,123502,1,123502.0
UretimID,123505,1,123505.0
UretimID,123507,1,123507.0
UretimID,123509,1,123509.0
UretimID,123518,1,123518.0
UretimID,123524,1,123524.0
UretimID,123525,1,123525.0
UretimID,123526,1,123526.0
UretimID,123527,1,123527.0
UretimID,123529,1,123529.0
UretimID,123530,1,123530.0
UretimID,123531,1,123531.0
UretimID,123532,1,123532.0
UretimID,123534,1,123534.0
UretimID,123539,1,123539.0
UretimID,123547,1,123547.0
UretimID,123548,1,123548.0
UretimID,123552,1,123552.0
UretimID,123556,1,123556.0
UretimID,123561,1,123561.0
UretimID,123562,1,123562.0
UretimID,123563,1,123563.0
UretimID,123574,1,123574.0
UretimID,123575,1,123575.0
UretimID,123578,1,123578.0
UretimID,123584,1,123584.0
UretimID,123586,1,123586.0
UretimID,123589,1,123589.0
UretimID,123590,1,123590.0
UretimID,123591,1,123591.0
UretimID,123592,1,123592.0
UretimID,123595,1,123595.0
UretimID,123598,1,123598.0
UretimID,123599,1,123599.0
UretimID,123600,1,123600.0
UretimID,123605,1,123605.0
UretimID,123606,1,123606.0
UretimID,123608,1,123608.0
UretimID,123610,1,123610.0
UretimID,123611,1,123611.0
UretimID,123612,1,123612.0
UretimID,123613,1,123613.0
UretimID,123614,1,123614.0
UretimID,123616,1,123616.0
UretimID,123618,1,123618.0
UretimID,123620,1,123620.0
UretimID,123621,1,123621.0
UretimID,123624,1,123624.0
UretimID,123625,1,123625.0
UretimID,123626,1,123626.0
UretimID,123629,1,123629.0
UretimID,123631,1,123631.0
UretimID,123632,1,123632.0
UretimID,123633,1,123633.0
UretimID,123634,1,123634.0
UretimID,123638,1,123638.0
UretimID,123640,1,123640.0
UretimID,123642,1,123642.0
UretimID,123645,1,123645.0
UretimID,123649,1,123649.0
UretimID,123651,1,123651.0
UretimID,123652,1,123652.0
UretimID,123656,1,123656.0
UretimID,123662,1,123662.0
UretimID,123663,1,123663.0
UretimID,123665,1,123665.0
UretimID,123667,1,123667.0
UretimID,123675,1,123675.0
UretimID,123680,1,123680.0
UretimID,123685,1,123685.0
UretimID,123697,1,123697.0
UretimID,123709,1,123709.0
UretimID,123715,1,123715.0
UretimID,123717,1,123717.0
UretimID,123719,1,123719.0
UretimID,123720,1,123720.0
UretimID,123729,1,123729.0
UretimID,123732,1,123732.0
UretimID,123733,1,123733.0
UretimID,123735,1,123735.0
UretimID,123737,1,123737.0
UretimID,123743,1,123743.0
UretimID,123751,1,123751.0
UretimID,123755,1,123755.0
UretimID,123771,1,123771.0
UretimID,123783,1,123783.0
UretimID,123785,1,123785.0
UretimID,123798,1,123798.0
UretimID,123800,1,123800.0
UretimID,123810,1,123810.0
UretimID,123816,1,123816.0
UretimID,123818,1,123818.0
UretimID,123820,1,123820.0
UretimID,123822,1,123822.0
UretimID,123825,1,123825.0
UretimID,123830,1,123830.0
UretimID,123831,1,123831.0
UretimID,123833,1,123833.0
UretimID,123834,1,123834.0
UretimID,123835,1,123835.0
UretimID,123837,1,123837.0
UretimID,123839,1,123839.0
UretimID,123840,1,123840.0
UretimID,123841,1,123841.0
UretimID,123843,1,123843.0
UretimID,123845,1,123845.0
UretimID,123846,1,123846.0
UretimID,123848,1,123848.0
UretimID,123849,1,123849.0
UretimID,123850,1,123850.0
UretimID,123851,1,123851.0
UretimID,123852,1,123852.0
UretimID,123861,1,123861.0
UretimID,123862,1,123862.0
UretimID,123866,1,123866.0
UretimID,123867,1,123867.0
UretimID,123869,1,123869.0
UretimID,123876,1,123876.0
UretimID,123877,1,123877.0
UretimID,123880,1,123880.0
UretimID,123881,1,123881.0
UretimID,123883,1,123883.0
UretimID,123884,1,123884.0
UretimID,123886,1,123886.0
UretimID,123888,1,123888.0
UretimID,123889,1,123889.0
UretimID,123890,1,123890.0
UretimID,123891,1,123891.0
UretimID,123892,1,123892.0
UretimID,123894,1,123894.0
UretimID,123896,1,123896.0
UretimID,123899,1,123899.0
UretimID,123902,1,123902.0
UretimID,123904,1,123904.0
UretimID,123908,1,123908.0
UretimID,123911,1,123911.0
UretimID,123923,1,123923.0
UretimID,123925,1,123925.0
UretimID,123931,1,123931.0
UretimID,123932,1,123932.0
UretimID,123933,1,123933.0
UretimID,123934,1,123934.0
UretimID,123936,1,123936.0
UretimID,123937,1,123937.0
UretimID,123941,1,123941.0
UretimID,123942,1,123942.0
UretimID,123945,1,123945.0
UretimID,123947,1,123947.0
UretimID,123948,1,123948.0
UretimID,123949,1,123949.0
UretimID,123950,1,123950.0
UretimID,123951,1,123951.0
UretimID,123956,1,123956.0
UretimID,123964,1,123964.0
UretimID,123966,1,123966.0
UretimID,123969,1,123969.0
UretimID,123972,1,123972.0
UretimID,123973,1,123973.0
UretimID,123976,1,123976.0
UretimID,123977,1,123977.0
UretimID,123984,1,123984.0
UretimID,123986,1,123986.0
UretimID,123988,1,123988.0
UretimID,123993,1,123993.0
UretimID,123997,1,123997.0
UretimID,123998,1,123998.0
UretimID,124002,1,124002.0
UretimID,124012,1,124012.0
UretimID,124018,1,124018.0
UretimID,124026,1,124026.0
UretimID,124030,1,124030.0
UretimID,124033,1,124033.0
UretimID,124034,1,124034.0
UretimID,124041,1,124041.0
UretimID,124052,1,124052.0
UretimID,124059,1,124059.0
UretimID,124061,1,124061.0
UretimID,124063,1,124063.0
UretimID,124071,1,124071.0
UretimID,124072,1,124072.0
UretimID,124077,1,124077.0
UretimID,124080,1,124080.0
UretimID,124082,1,124082.0
UretimID,124087,1,124087.0
UretimID,124091,1,124091.0
UretimID,124092,1,124092.0
UretimID,124095,1,124095.0
UretimID,124096,1,124096.0
UretimID,124099,1,124099.0
UretimID,124104,1,124104.0
UretimID,124109,1,124109.0
UretimID,124113,1,124113.0
UretimID,124115,1,124115.0
UretimID,124120,1,124120.0
UretimID,124122,1,124122.0
UretimID,124124,1,124124.0
UretimID,124125,1,124125.0
UretimID,124131,1,124131.0
UretimID,124132,1,124132.0
UretimID,124133,1,124133.0
UretimID,124134,1,124134.0
UretimID,124137,1,124137.0
UretimID,124138,1,124138.0
UretimID,124139,1,124139.0
UretimID,124143,1,124143.0
UretimID,124145,1,124145.0
UretimID,124147,1,124147.0
UretimID,124148,1,124148.0
UretimID,124149,1,124149.0
UretimID,124150,1,124150.0
UretimID,124151,1,124151.0
UretimID,124153,1,124153.0
UretimID,124154,1,124154.0
UretimID,124155,1,124155.0
UretimID,124156,1,124156.0
UretimID,124158,1,124158.0
UretimID,124160,1,124160.0
UretimID,124161,1,124161.0
UretimID,124162,1,124162.0
UretimID,124163,1,124163.0
UretimID,124165,1,124165.0
UretimID,124166,1,124166.0
UretimID,124168,1,124168.0
UretimID,124171,1,124171.0
UretimID,124172,1,124172.0
UretimID,124173,1,124173.0
UretimID,124175,1,124175.0
UretimID,124176,1,124176.0
UretimID,124180,1,124180.0
UretimID,124184,1,124184.0
UretimID,124187,1,124187.0
UretimID,124189,1,124189.0
UretimID,124190,1,124190.0
UretimID,124192,1,124192.0
UretimID,124195,1,124195.0
UretimID,124197,1,124197.0
UretimID,124198,1,124198.0
UretimID,124200,1,124200.0
UretimID,124205,1,124205.0
UretimID,124206,1,124206.0
UretimID,124210,1,124210.0
UretimID,124214,1,124214.0
UretimID,124216,1,124216.0
UretimID,124217,1,124217.0
UretimID,124225,1,124225.0
UretimID,124230,1,124230.0
UretimID,124231,1,124231.0
UretimID,124236,1,124236.0
UretimID,124237,1,124237.0
UretimID,124238,1,124238.0
UretimID,124250,1,124250.0
UretimID,124253,1,124253.0
UretimID,124258,1,124258.0
UretimID,124261,1,124261.0
UretimID,124264,1,124264.0
UretimID,124266,1,124266.0
UretimID,124270,1,124270.0
UretimID,124271,1,124271.0
UretimID,124280,1,124280.0
UretimID,124290,1,124290.0
UretimID,124294,1,124294.0
UretimID,124300,1,124300.0
UretimID,124302,1,124302.0
UretimID,124305,1,124305.0
UretimID,124317,1,124317.0
UretimID,124320,1,124320.0
UretimID,124326,1,124326.0
UretimID,124327,1,124327.0
UretimID,124338,1,124338.0
UretimID,124347,1,124347.0
UretimID,124348,1,124348.0
UretimID,124357,1,124357.0
UretimID,124358,1,124358.0
UretimID,124359,1,124359.0
UretimID,124360,1,124360.0
UretimID,124364,1,124364.0
UretimID,124365,1,124365.0
UretimID,124367,1,124367.0
UretimID,124368,1,124368.0
UretimID,124369,1,124369.0
UretimID,124370,1,124370.0
UretimID,124371,1,124371.0
UretimID,124372,1,124372.0
UretimID,124377,1,124377.0
UretimID,124378,1,124378.0
UretimID,124380,1,124380.0
UretimID,124383,1,124383.0
UretimID,124386,1,124386.0
UretimID,124387,1,124387.0
UretimID,124389,1,124389.0
UretimID,124390,1,124390.0
UretimID,124391,1,124391.0
UretimID,124392,1,124392.0
UretimID,124394,1,124394.0
UretimID,124395,1,124395.0
UretimID,124400,1,124400.0
UretimID,124401,1,124401.0
UretimID,124403,1,124403.0
UretimID,124405,1,124405.0
UretimID,124406,1,124406.0
UretimID,124412,1,124412.0
UretimID,124416,1,124416.0
UretimID,124419,1,124419.0
UretimID,124420,1,124420.0
UretimID,124421,1,124421.0
UretimID,124424,1,124424.0
UretimID,124426,1,124426.0
UretimID,124429,1,124429.0
UretimID,124430,1,124430.0
UretimID,124431,1,124431.0
UretimID,124432,1,124432.0
UretimID,124433,1,124433.0
UretimID,124437,1,124437.0
UretimID,124438,1,124438.0
UretimID,124440,1,124440.0
UretimID,124441,1,124441.0
UretimID,124442,1,124442.0
UretimID,124443,1,124443.0
UretimID,124447,1,124447.0
UretimID,124449,1,124449.0
UretimID,124451,1,124451.0
UretimID,124452,1,124452.0
UretimID,124453,1,124453.0
UretimID,124456,1,124456.0
UretimID,124458,1,124458.0
UretimID,124459,1,124459.0
UretimID,124460,1,124460.0
UretimID,124466,1,124466.0
UretimID,124467,1,124467.0
UretimID,124470,1,124470.0
UretimID,124472,1,124472.0
UretimID,124474,1,124474.0
UretimID,124475,1,124475.0
UretimID,124476,1,124476.0
UretimID,124478,1,124478.0
UretimID,124480,1,124480.0
UretimID,124486,1,124486.0
UretimID,124487,1,124487.0
UretimID,124488,1,124488.0
UretimID,124490,1,124490.0
UretimID,124493,1,124493.0
UretimID,124494,1,124494.0
UretimID,124495,1,124495.0
UretimID,124498,1,124498.0
UretimID,124500,1,124500.0
UretimID,124502,1,124502.0
UretimID,124511,1,124511.0
UretimID,124517,1,124517.0
UretimID,124519,1,124519.0
UretimID,124521,1,124521.0
UretimID,124522,1,124522.0
UretimID,124524,1,124524.0
UretimID,124543,1,124543.0
UretimID,124554,1,124554.0
UretimID,124574,1,124574.0
UretimID,124581,1,124581.0
UretimID,124585,1,124585.0
UretimID,124587,1,124587.0
UretimID,124588,1,124588.0
UretimID,124589,1,124589.0
UretimID,124593,1,124593.0
UretimID,124595,1,124595.0
UretimID,124596,1,124596.0
UretimID,124597,1,124597.0
UretimID,124599,1,124599.0
UretimID,124601,1,124601.0
UretimID,124603,1,124603.0
UretimID,124604,1,124604.0
UretimID,124605,1,124605.0
UretimID,124606,1,124606.0
UretimID,124607,1,124607.0
UretimID,124608,1,124608.0
UretimID,124610,1,124610.0
UretimID,124611,1,124611.0
UretimID,124613,1,124613.0
UretimID,124617,1,124617.0
UretimID,124618,1,124618.0
UretimID,124621,1,124621.0
UretimID,124623,1,124623.0
UretimID,124628,1,124628.0
UretimID,124629,1,124629.0
UretimID,124630,1,124630.0
UretimID,124632,1,124632.0
UretimID,124634,1,124634.0
UretimID,124637,1,124637.0
UretimID,124638,1,124638.0
UretimID,124640,1,124640.0
UretimID,124642,1,124642.0
UretimID,124644,1,124644.0
UretimID,124649,1,124649.0
UretimID,124650,1,124650.0
UretimID,124654,1,124654.0
UretimID,124658,1,124658.0
UretimID,124660,1,124660.0
UretimID,124662,1,124662.0
UretimID,124665,1,124665.0
UretimID,124671,1,124671.0
UretimID,124672,1,124672.0
UretimID,124673,1,124673.0
UretimID,124677,1,124677.0
UretimID,124684,1,124684.0
UretimID,124685,1,124685.0
UretimID,124686,1,124686.0
UretimID,124687,1,124687.0
UretimID,124688,1,124688.0
UretimID,124689,1,124689.0
UretimID,124691,1,124691.0
UretimID,124692,1,124692.0
UretimID,124694,1,124694.0
UretimID,124695,1,124695.0
UretimID,124696,1,124696.0
UretimID,124699,1,124699.0
UretimID,124701,1,124701.0
UretimID,124702,1,124702.0
UretimID,124705,1,124705.0
UretimID,124706,1,124706.0
UretimID,124709,1,124709.0
UretimID,124710,1,124710.0
UretimID,124711,1,124711.0
UretimID,124715,1,124715.0
UretimID,124724,1,124724.0
UretimID,124727,1,124727.0
UretimID,124728,1,124728.0
UretimID,124732,1,124732.0
UretimID,124734,1,124734.0
UretimID,124735,1,124735.0
UretimID,124737,1,124737.0
UretimID,124738,1,124738.0
UretimID,124739,1,124739.0
UretimID,124740,1,124740.0
UretimID,124741,1,124741.0
UretimID,124743,1,124743.0
UretimID,124744,1,124744.0
UretimID,124746,1,124746.0
UretimID,124747,1,124747.0
UretimID,124753,1,124753.0
UretimID,124757,1,124757.0
UretimID,124759,1,124759.0
UretimID,124762,1,124762.0
UretimID,124764,1,124764.0
UretimID,124766,1,124766.0
UretimID,124769,1,124769.0
UretimID,124781,1,124781.0
UretimID,124783,1,124783.0
UretimID,124788,1,124788.0
UretimID,124790,1,124790.0
UretimID,124793,1,124793.0
UretimID,124794,1,124794.0
UretimID,124800,1,124800.0
UretimID,124826,1,124826.0
UretimID,124827,1,124827.0
UretimID,124828,1,124828.0
UretimID,124830,1,124830.0
UretimID,124835,1,124835.0
UretimID,124839,1,124839.0
UretimID,124855,1,124855.0
UretimID,124881,1,124881.0
UretimID,124887,1,124887.0
UretimID,124888,1,124888.0
UretimID,124889,1,124889.0
UretimID,124890,1,124890.0
UretimID,124891,1,124891.0
UretimID,124892,1,124892.0
UretimID,124896,1,124896.0
UretimID,124904,1,124904.0
UretimID,124906,1,124906.0
UretimID,124910,1,124910.0
UretimID,124913,1,124913.0
UretimID,124917,1,124917.0
UretimID,124918,1,124918.0
UretimID,124919,1,124919.0
UretimID,124920,1,124920.0
UretimID,124921,1,124921.0
UretimID,124922,1,124922.0
UretimID,124923,1,124923.0
UretimID,124925,1,124925.0
UretimID,124927,1,124927.0
UretimID,124930,1,124930.0
UretimID,124932,1,124932.0
UretimID,124934,1,124934.0
UretimID,124935,1,124935.0
UretimID,124936,1,124936.0
UretimID,124937,1,124937.0
UretimID,124938,1,124938.0
UretimID,124939,1,124939.0
UretimID,124940,1,124940.0
UretimID,124941,1,124941.0
UretimID,124942,1,124942.0
UretimID,124943,1,124943.0
UretimID,124944,1,124944.0
UretimID,124945,1,124945.0
